,source,target,type,type_data,no_replies,unique_views,no_reply_upvotes,no_reply_answer,weights,user_type
3065,Student93,ie12aping3b5i,directed,post_graph,6,0,0,0,6,Student
3067,Student38,ie12aping3b5i,directed,post_graph,6,0,0,0,6,Student
3069,Student42,ie12aping3b5i,directed,post_graph,6,0,0,0,6,Student
3071,Student45,ie12aping3b5i,directed,post_graph,6,0,0,0,6,Student
3406,Student88,iea1nzgyryx5ms,directed,post_graph,6,0,0,0,6,Student
3408,Student100,iea1nzgyryx5ms,directed,post_graph,6,0,0,0,6,Student
3410,Student22,iea1nzgyryx5ms,directed,post_graph,6,0,0,0,6,Student
3412,Student1,iea1nzgyryx5ms,directed,post_graph,6,0,0,0,6,Student
3414,Student82,iea1nzgyryx5ms,directed,post_graph,6,0,0,0,6,Student
3416,Student85,iea1nzgyryx5ms,directed,post_graph,6,0,0,0,6,Student
3557,Student86,iec9g1x32gxtu,directed,post_graph,6,0,0,0,6,Student
3559,Student24,iec9g1x32gxtu,directed,post_graph,6,0,0,0,6,Student
3561,Student35,iec9g1x32gxtu,directed,post_graph,6,0,0,0,6,Student
3563,idfybvjfkFB,iec9g1x32gxtu,directed,post_graph,6,0,0,0,6,idfybvjfkFB
3565,Student71,iec9g1x32gxtu,directed,post_graph,6,0,0,0,6,Student
3567,Student41,iec9g1x32gxtu,directed,post_graph,6,0,0,0,6,Student
3587,Student83,iede5nw7sey44p,directed,post_graph,6,0,0,0,6,Student
3589,Student29,iede5nw7sey44p,directed,post_graph,6,0,0,0,6,Student
3591,Student65,iede5nw7sey44p,directed,post_graph,6,0,0,0,6,Student
3593,Student2,iede5nw7sey44p,directed,post_graph,6,0,0,0,6,Student
3595,Student71,iede5nw7sey44p,directed,post_graph,6,0,0,0,6,Student
3597,Student46,iede5nw7sey44p,directed,post_graph,6,0,0,0,6,Student
3639,Student77,ief0x48axuy2vr,directed,post_graph,6,0,0,0,6,Student
3641,Student3,ief0x48axuy2vr,directed,post_graph,6,0,0,0,6,Student
3643,Student95,ief0x48axuy2vr,directed,post_graph,6,0,0,0,6,Student
3645,Student11,ief0x48axuy2vr,directed,post_graph,6,0,0,0,6,Student
3647,Student26,ief0x48axuy2vr,directed,post_graph,6,0,0,0,6,Student
3649,Student71,ief0x48axuy2vr,directed,post_graph,6,0,0,0,6,Student
3773,Student38,iegj3aep3ic11q,directed,post_graph,6,0,0,0,6,Student
3775,Student11,iegj3aep3ic11q,directed,post_graph,6,0,0,0,6,Student
3777,Student10,iegj3aep3ic11q,directed,post_graph,6,0,0,0,6,Student
3779,Teacher2,iegj3aep3ic11q,directed,post_graph,6,0,0,0,6,Teacher
3781,Student8,iegj3aep3ic11q,directed,post_graph,6,0,0,0,6,Student
3783,Student3,iegj3aep3ic11q,directed,post_graph,6,0,0,0,6,Student
3830,Student8,iekr2951cd073s,directed,post_graph,6,0,0,0,6,Student
3832,Student87,iekr2951cd073s,directed,post_graph,6,0,0,0,6,Student
3834,Student46,iekr2951cd073s,directed,post_graph,6,0,0,0,6,Student
3836,Student95,iekr2951cd073s,directed,post_graph,6,0,0,0,6,Student
3838,Student85,iekr2951cd073s,directed,post_graph,6,0,0,0,6,Student
3840,Student68,iekr2951cd073s,directed,post_graph,6,0,0,0,6,Student
4067,Student1,ieuv688se6z63r,directed,post_graph,6,0,0,0,6,Student
4069,Student43,ieuv688se6z63r,directed,post_graph,6,0,0,0,6,Student
4071,Student52,ieuv688se6z63r,directed,post_graph,6,0,0,0,6,Student
4073,Student96,ieuv688se6z63r,directed,post_graph,6,0,0,0,6,Student
4075,Student73,ieuv688se6z63r,directed,post_graph,6,0,0,0,6,Student
4077,Guest9,ieuv688se6z63r,directed,post_graph,6,0,0,0,6,Guest
4325,Student83,if35bjs0s461w2,directed,post_graph,6,0,0,0,6,Student
4327,Student80,if35bjs0s461w2,directed,post_graph,6,0,0,0,6,Student
4329,Student38,if35bjs0s461w2,directed,post_graph,6,0,0,0,6,Student
4331,Teacher2,if35bjs0s461w2,directed,post_graph,6,0,0,0,6,Teacher
4333,Student95,if35bjs0s461w2,directed,post_graph,6,0,0,0,6,Student
4335,Student44,if35bjs0s461w2,directed,post_graph,6,0,0,0,6,Student
4724,Student13,ifbqffj0vg62l,directed,post_graph,6,0,0,0,6,Student
4726,Student54,ifbqffj0vg62l,directed,post_graph,6,0,0,0,6,Student
4728,Student32,ifbqffj0vg62l,directed,post_graph,6,0,0,0,6,Student
4730,Student73,ifbqffj0vg62l,directed,post_graph,6,0,0,0,6,Student
4732,Student101,ifbqffj0vg62l,directed,post_graph,6,0,0,0,6,Student
4734,Student8,ifbqffj0vg62l,directed,post_graph,6,0,0,0,6,Student
1202,Teacher4,idrm0rixhes4oo,directed,post_graph,6,4,0,0,10,Teacher
1215,Teacher4,idrm2cf039r6y3,directed,post_graph,6,4,0,0,10,Teacher
1439,Teacher3,ids6udf1cth3ud,directed,post_graph,6,4,0,0,10,Teacher
2105,Teacher6,idtnrsk4vtt3nx,directed,post_graph,6,4,0,0,10,Teacher
1320,Teacher4,idrm9xmc5wt494,directed,post_graph,6,5,0,0,11,Teacher
3829,Student1,iekr2951cd073s,directed,post_graph,6,52,0,0,58,Student
3638,Student54,ief0x48axuy2vr,directed,post_graph,6,56,0,0,62,Student
3556,Student32,iec9g1x32gxtu,directed,post_graph,6,57,0,0,63,Student
1741,Teacher3,ids81mokwe1z9,directed,post_graph,6,6,0,0,12,Teacher
2118,Teacher6,idtnwde932p4vu,directed,post_graph,6,6,0,0,12,Teacher
2834,Teacher2,idxhmm5940222n,directed,post_graph,6,68,0,0,74,Teacher
1818,Teacher3,ids9j53coxo5zb,directed,post_graph,6,7,0,0,13,Teacher
2991,Student55,idzlx6gucbs7fl,directed,post_graph,6,71,0,0,77,Student
467,Student34,idksc5bpary205,directed,post_graph,6,77,0,0,83,Student
298,Student6,idh1kuiuasa3cy,directed,post_graph,6,84,0,0,90,Student
244,Teacher2,idgqnrtlgde5pw,directed,post_graph,7,0,0,0,7,Teacher
246,Student74,idgqnrtlgde5pw,directed,post_graph,7,0,0,0,7,Student
248,Student51,idgqnrtlgde5pw,directed,post_graph,7,0,0,0,7,Student
250,Student74,idgqnrtlgde5pw,directed,post_graph,7,0,0,0,7,Student
252,Student8,idgqnrtlgde5pw,directed,post_graph,7,0,0,0,7,Student
254,Student51,idgqnrtlgde5pw,directed,post_graph,7,0,0,0,7,Student
256,Student8,idgqnrtlgde5pw,directed,post_graph,7,0,0,0,7,Student
514,Student55,idmedk1vgep2pc,directed,post_graph,7,0,0,0,7,Student
516,Student6,idmedk1vgep2pc,directed,post_graph,7,0,0,0,7,Student
518,Student82,idmedk1vgep2pc,directed,post_graph,7,0,0,0,7,Student
520,Student1,idmedk1vgep2pc,directed,post_graph,7,0,0,0,7,Student
522,Teacher2,idmedk1vgep2pc,directed,post_graph,7,0,0,0,7,Teacher
524,Teacher2,idmedk1vgep2pc,directed,post_graph,7,0,0,0,7,Teacher
526,Student55,idmedk1vgep2pc,directed,post_graph,7,0,0,0,7,Student
860,Student51,idrb079lxjf19s,directed,post_graph,7,0,0,0,7,Student
862,Teacher5,idrb079lxjf19s,directed,post_graph,7,0,0,0,7,Teacher
864,Teacher5,idrb079lxjf19s,directed,post_graph,7,0,0,0,7,Teacher
866,Teacher5,idrb079lxjf19s,directed,post_graph,7,0,0,0,7,Teacher
868,Teacher5,idrb079lxjf19s,directed,post_graph,7,0,0,0,7,Teacher
870,Teacher5,idrb079lxjf19s,directed,post_graph,7,0,0,0,7,Teacher
872,Teacher5,idrb079lxjf19s,directed,post_graph,7,0,0,1,8,Teacher
990,Misc1,idrbzveanz513w,directed,post_graph,7,0,0,0,7,Misc
992,Teacher5,idrbzveanz513w,directed,post_graph,7,0,0,0,7,Teacher
994,Teacher5,idrbzveanz513w,directed,post_graph,7,0,0,0,7,Teacher
996,Teacher5,idrbzveanz513w,directed,post_graph,7,0,0,0,7,Teacher
998,Teacher5,idrbzveanz513w,directed,post_graph,7,0,0,0,7,Teacher
1000,Teacher5,idrbzveanz513w,directed,post_graph,7,0,0,0,7,Teacher
1002,Teacher5,idrbzveanz513w,directed,post_graph,7,0,0,1,8,Teacher
1334,Student45,idrmbn86r8h52v,directed,post_graph,7,0,0,0,7,Student
1336,Teacher4,idrmbn86r8h52v,directed,post_graph,7,0,0,0,7,Teacher
1338,Student45,idrmbn86r8h52v,directed,post_graph,7,0,0,0,7,Student
1340,Teacher4,idrmbn86r8h52v,directed,post_graph,7,0,0,0,7,Teacher
1342,Teacher4,idrmbn86r8h52v,directed,post_graph,7,0,0,0,7,Teacher
1344,Teacher4,idrmbn86r8h52v,directed,post_graph,7,0,0,0,7,Teacher
1346,Teacher4,idrmbn86r8h52v,directed,post_graph,7,0,0,0,7,Teacher
1349,Student22,idrmdhhfxhe5qt,directed,post_graph,7,0,0,0,7,Student
1351,Teacher4,idrmdhhfxhe5qt,directed,post_graph,7,0,0,0,7,Teacher
1353,Student22,idrmdhhfxhe5qt,directed,post_graph,7,0,0,0,7,Student
1355,Teacher4,idrmdhhfxhe5qt,directed,post_graph,7,0,0,0,7,Teacher
1357,Teacher4,idrmdhhfxhe5qt,directed,post_graph,7,0,0,0,7,Teacher
1359,Teacher4,idrmdhhfxhe5qt,directed,post_graph,7,0,0,0,7,Teacher
1361,Teacher4,idrmdhhfxhe5qt,directed,post_graph,7,0,0,0,7,Teacher
1425,Student95,ids6r2trzec4g5,directed,post_graph,7,0,0,0,7,Student
1427,Teacher3,ids6r2trzec4g5,directed,post_graph,7,0,0,0,7,Teacher
1429,Teacher3,ids6r2trzec4g5,directed,post_graph,7,0,0,0,7,Teacher
1431,Student95,ids6r2trzec4g5,directed,post_graph,7,0,0,0,7,Student
1433,Teacher3,ids6r2trzec4g5,directed,post_graph,7,0,0,0,7,Teacher
1435,Teacher3,ids6r2trzec4g5,directed,post_graph,7,0,0,0,7,Teacher
1437,Teacher3,ids6r2trzec4g5,directed,post_graph,7,0,0,0,7,Teacher
1502,Teacher3,ids784ednlu3a2,directed,post_graph,7,0,0,1,8,Teacher
1504,Teacher3,ids784ednlu3a2,directed,post_graph,7,0,0,1,8,Teacher
1506,Teacher3,ids784ednlu3a2,directed,post_graph,7,0,0,1,8,Teacher
1508,Misc2,ids784ednlu3a2,directed,post_graph,7,0,0,1,8,Misc
1510,Teacher3,ids784ednlu3a2,directed,post_graph,7,0,0,1,8,Teacher
1512,Teacher3,ids784ednlu3a2,directed,post_graph,7,0,0,1,8,Teacher
1514,Teacher3,ids784ednlu3a2,directed,post_graph,7,0,0,1,8,Teacher
1618,Teacher2,ids7gazb9r56v3,directed,post_graph,7,0,0,0,7,Teacher
1620,Teacher2,ids7gazb9r56v3,directed,post_graph,7,0,0,0,7,Teacher
1622,Teacher2,ids7gazb9r56v3,directed,post_graph,7,0,0,0,7,Teacher
1624,Teacher2,ids7gazb9r56v3,directed,post_graph,7,0,0,0,7,Teacher
1626,Teacher2,ids7gazb9r56v3,directed,post_graph,7,0,0,0,7,Teacher
1628,Student13,ids7gazb9r56v3,directed,post_graph,7,0,0,0,7,Student
1630,Student13,ids7gazb9r56v3,directed,post_graph,7,0,0,0,7,Student
1832,Student101,ids9mee2ceu725,directed,post_graph,7,0,0,0,7,Student
1834,Student101,ids9mee2ceu725,directed,post_graph,7,0,0,0,7,Student
1836,Teacher3,ids9mee2ceu725,directed,post_graph,7,0,0,0,7,Teacher
1838,Teacher3,ids9mee2ceu725,directed,post_graph,7,0,0,0,7,Teacher
1840,Teacher3,ids9mee2ceu725,directed,post_graph,7,0,0,0,7,Teacher
1842,Teacher3,ids9mee2ceu725,directed,post_graph,7,0,0,0,7,Teacher
1844,Student101,ids9mee2ceu725,directed,post_graph,7,0,0,0,7,Student
2016,Student98,idtnfhzexvx2kp,directed,post_graph,7,0,0,0,7,Student
2018,Teacher3,idtnfhzexvx2kp,directed,post_graph,7,0,0,0,7,Teacher
2020,Teacher3,idtnfhzexvx2kp,directed,post_graph,7,0,0,0,7,Teacher
2022,Teacher3,idtnfhzexvx2kp,directed,post_graph,7,0,0,0,7,Teacher
2024,Teacher3,idtnfhzexvx2kp,directed,post_graph,7,0,0,0,7,Teacher
2026,Teacher3,idtnfhzexvx2kp,directed,post_graph,7,0,0,0,7,Teacher
2028,Teacher3,idtnfhzexvx2kp,directed,post_graph,7,0,0,1,8,Teacher
2204,Student14,idtuzr7l2rk2wv,directed,post_graph,7,0,0,0,7,Student
2206,Student14,idtuzr7l2rk2wv,directed,post_graph,7,0,0,0,7,Student
2208,Student14,idtuzr7l2rk2wv,directed,post_graph,7,0,0,0,7,Student
2210,Student14,idtuzr7l2rk2wv,directed,post_graph,7,0,0,0,7,Student
2212,Student14,idtuzr7l2rk2wv,directed,post_graph,7,0,0,0,7,Student
2214,Teacher7,idtuzr7l2rk2wv,directed,post_graph,7,0,0,0,7,Teacher
2216,Student14,idtuzr7l2rk2wv,directed,post_graph,7,0,0,1,8,Student
2264,Student44,idtv03vgiwt6v4,directed,post_graph,7,0,0,0,7,Student
2266,Teacher7,idtv03vgiwt6v4,directed,post_graph,7,0,0,0,7,Teacher
2268,Teacher7,idtv03vgiwt6v4,directed,post_graph,7,0,0,0,7,Teacher
2270,Student44,idtv03vgiwt6v4,directed,post_graph,7,0,0,0,7,Student
2272,Teacher7,idtv03vgiwt6v4,directed,post_graph,7,0,0,0,7,Teacher
2274,Teacher7,idtv03vgiwt6v4,directed,post_graph,7,0,0,0,7,Teacher
2276,Teacher7,idtv03vgiwt6v4,directed,post_graph,7,0,0,0,7,Teacher
2336,Student80,idtv0fxxl425i2,directed,post_graph,7,0,0,0,7,Student
2338,Teacher7,idtv0fxxl425i2,directed,post_graph,7,0,0,0,7,Teacher
2340,Teacher7,idtv0fxxl425i2,directed,post_graph,7,0,0,0,7,Teacher
2342,Student80,idtv0fxxl425i2,directed,post_graph,7,0,0,1,8,Student
2344,Teacher7,idtv0fxxl425i2,directed,post_graph,7,0,0,0,7,Teacher
2346,Teacher7,idtv0fxxl425i2,directed,post_graph,7,0,0,0,7,Teacher
2348,Teacher7,idtv0fxxl425i2,directed,post_graph,7,0,0,0,7,Teacher
2367,Student66,idtv0pcndey1t9,directed,post_graph,7,0,0,0,7,Student
2369,Teacher7,idtv0pcndey1t9,directed,post_graph,7,0,0,0,7,Teacher
2371,Teacher7,idtv0pcndey1t9,directed,post_graph,7,0,0,0,7,Teacher
2373,Teacher7,idtv0pcndey1t9,directed,post_graph,7,0,0,0,7,Teacher
2375,Teacher7,idtv0pcndey1t9,directed,post_graph,7,0,0,0,7,Teacher
2377,Teacher7,idtv0pcndey1t9,directed,post_graph,7,0,0,1,8,Teacher
2379,Teacher7,idtv0pcndey1t9,directed,post_graph,7,0,0,1,8,Teacher
2456,Student72,iduafpquedx1zd,directed,post_graph,7,0,0,0,7,Student
2458,Student72,iduafpquedx1zd,directed,post_graph,7,0,0,0,7,Student
2460,Teacher6,iduafpquedx1zd,directed,post_graph,7,0,0,0,7,Teacher
2462,Teacher6,iduafpquedx1zd,directed,post_graph,7,0,0,0,7,Teacher
2464,Teacher6,iduafpquedx1zd,directed,post_graph,7,0,0,0,7,Teacher
2466,Teacher6,iduafpquedx1zd,directed,post_graph,7,0,0,0,7,Teacher
2468,Teacher6,iduafpquedx1zd,directed,post_graph,7,0,0,1,8,Teacher
2471,Student13,iduj7iyqmb14nn,directed,post_graph,7,0,0,0,7,Student
2473,Student101,iduj7iyqmb14nn,directed,post_graph,7,0,0,0,7,Student
2475,Student22,iduj7iyqmb14nn,directed,post_graph,7,0,0,0,7,Student
2477,Student76,iduj7iyqmb14nn,directed,post_graph,7,0,0,0,7,Student
2479,Student53,iduj7iyqmb14nn,directed,post_graph,7,0,0,0,7,Student
2481,Student77,iduj7iyqmb14nn,directed,post_graph,7,0,0,0,7,Student
2483,Student33,iduj7iyqmb14nn,directed,post_graph,7,0,0,0,7,Student
2567,Student78,idutof85kyw5d8,directed,post_graph,7,0,0,0,7,Student
2569,Teacher1,idutof85kyw5d8,directed,post_graph,7,0,0,0,7,Teacher
2571,Teacher1,idutof85kyw5d8,directed,post_graph,7,0,0,0,7,Teacher
2573,Student78,idutof85kyw5d8,directed,post_graph,7,0,0,0,7,Student
2575,Teacher1,idutof85kyw5d8,directed,post_graph,7,0,0,0,7,Teacher
2577,Teacher1,idutof85kyw5d8,directed,post_graph,7,0,0,0,7,Teacher
2579,Teacher1,idutof85kyw5d8,directed,post_graph,7,0,0,0,7,Teacher
2650,Student38,idwoh3ut1gq602,directed,post_graph,7,0,0,0,7,Student
2652,Student24,idwoh3ut1gq602,directed,post_graph,7,0,0,0,7,Student
2687,Student43,idxda8mryajfl,directed,post_graph,7,0,0,0,7,Student
2689,Student43,idxda8mryajfl,directed,post_graph,7,0,0,0,7,Student
2691,Teacher1,idxda8mryajfl,directed,post_graph,7,0,0,0,7,Teacher
2693,Teacher1,idxda8mryajfl,directed,post_graph,7,0,0,0,7,Teacher
2695,Teacher1,idxda8mryajfl,directed,post_graph,7,0,0,0,7,Teacher
2697,Teacher1,idxda8mryajfl,directed,post_graph,7,0,0,0,7,Teacher
2699,Teacher1,idxda8mryajfl,directed,post_graph,7,0,0,0,7,Teacher
2702,Student25,idxdcuygrnv2mb,directed,post_graph,7,0,0,0,7,Student
2704,Teacher1,idxdcuygrnv2mb,directed,post_graph,7,0,0,0,7,Teacher
2706,Student25,idxdcuygrnv2mb,directed,post_graph,7,0,0,0,7,Student
2708,Teacher1,idxdcuygrnv2mb,directed,post_graph,7,0,0,0,7,Teacher
2710,Teacher1,idxdcuygrnv2mb,directed,post_graph,7,0,0,0,7,Teacher
2712,Teacher1,idxdcuygrnv2mb,directed,post_graph,7,0,0,0,7,Teacher
2714,Teacher1,idxdcuygrnv2mb,directed,post_graph,7,0,0,0,7,Teacher
2748,Student86,idxdk16ibv57it,directed,post_graph,7,0,0,0,7,Student
2750,Student86,idxdk16ibv57it,directed,post_graph,7,0,0,0,7,Student
2752,Student86,idxdk16ibv57it,directed,post_graph,7,0,0,0,7,Student
2754,Teacher1,idxdk16ibv57it,directed,post_graph,7,0,0,0,7,Teacher
2756,Teacher1,idxdk16ibv57it,directed,post_graph,7,0,0,0,7,Teacher
2758,Teacher1,idxdk16ibv57it,directed,post_graph,7,0,0,0,7,Teacher
2760,Teacher1,idxdk16ibv57it,directed,post_graph,7,0,0,0,7,Teacher
2782,Teacher1,idxdojopyhh4y7,directed,post_graph,7,0,0,0,7,Teacher
2784,Teacher1,idxdojopyhh4y7,directed,post_graph,7,0,0,0,7,Teacher
2786,Teacher1,idxdojopyhh4y7,directed,post_graph,7,0,0,0,7,Teacher
2788,Teacher1,idxdojopyhh4y7,directed,post_graph,7,0,0,0,7,Teacher
2790,Teacher1,idxdojopyhh4y7,directed,post_graph,7,0,0,0,7,Teacher
2792,Teacher1,idxdojopyhh4y7,directed,post_graph,7,0,0,0,7,Teacher
2794,Teacher1,idxdojopyhh4y7,directed,post_graph,7,0,0,0,7,Teacher
2919,Student59,idyyc5yx2475gr,directed,post_graph,7,0,0,0,7,Student
2921,Student26,idyyc5yx2475gr,directed,post_graph,7,0,0,0,7,Student
2923,Student95,idyyc5yx2475gr,directed,post_graph,7,0,0,0,7,Student
2925,Student1,idyyc5yx2475gr,directed,post_graph,7,0,0,0,7,Student
2927,Student44,idyyc5yx2475gr,directed,post_graph,7,0,0,0,7,Student
2929,Student48,idyyc5yx2475gr,directed,post_graph,7,0,0,0,7,Student
2931,Student58,idyyc5yx2475gr,directed,post_graph,7,0,0,0,7,Student
3623,Student51,ieelcho5zxk3fm,directed,post_graph,7,0,0,0,7,Student
3625,Student1,ieelcho5zxk3fm,directed,post_graph,7,0,0,0,7,Student
3627,Student24,ieelcho5zxk3fm,directed,post_graph,7,0,0,0,7,Student
3629,Student56,ieelcho5zxk3fm,directed,post_graph,7,0,0,0,7,Student
3631,Teacher2,ieelcho5zxk3fm,directed,post_graph,7,0,0,0,7,Teacher
3633,Student13,ieelcho5zxk3fm,directed,post_graph,7,0,0,0,7,Student
3635,Student56,ieelcho5zxk3fm,directed,post_graph,7,0,0,0,7,Student
3786,Student24,ieh8o3zhc8c1y1,directed,post_graph,7,0,0,0,7,Student
3788,Student46,ieh8o3zhc8c1y1,directed,post_graph,7,0,0,0,7,Student
3790,Student76,ieh8o3zhc8c1y1,directed,post_graph,7,0,0,0,7,Student
3792,Student1,ieh8o3zhc8c1y1,directed,post_graph,7,0,0,0,7,Student
3794,Student43,ieh8o3zhc8c1y1,directed,post_graph,7,0,0,0,7,Student
3796,Student6,ieh8o3zhc8c1y1,directed,post_graph,7,0,0,0,7,Student
3798,Student85,ieh8o3zhc8c1y1,directed,post_graph,7,0,0,0,7,Student
3907,Student85,ieo7k9okn4i6qi,directed,post_graph,7,0,0,0,7,Student
3909,Student8,ieo7k9okn4i6qi,directed,post_graph,7,0,0,0,7,Student
3911,Student26,ieo7k9okn4i6qi,directed,post_graph,7,0,0,0,7,Student
3913,Student68,ieo7k9okn4i6qi,directed,post_graph,7,0,0,0,7,Student
3915,Student32,ieo7k9okn4i6qi,directed,post_graph,7,0,0,0,7,Student
3917,Student81,ieo7k9okn4i6qi,directed,post_graph,7,0,0,0,7,Student
3919,Student71,ieo7k9okn4i6qi,directed,post_graph,7,0,0,0,7,Student
4201,Student22,ieywb3qrz764xb,directed,post_graph,7,0,0,0,7,Student
4203,Teacher2,ieywb3qrz764xb,directed,post_graph,7,0,0,0,7,Teacher
4205,Student71,ieywb3qrz764xb,directed,post_graph,7,0,0,0,7,Student
4207,Student51,ieywb3qrz764xb,directed,post_graph,7,0,0,0,7,Student
4209,Student81,ieywb3qrz764xb,directed,post_graph,7,0,0,0,7,Student
4211,Student35,ieywb3qrz764xb,directed,post_graph,7,0,0,0,7,Student
4213,Student44,ieywb3qrz764xb,directed,post_graph,7,0,0,0,7,Student
4388,Student85,if3zscdmwdr6z2,directed,post_graph,7,0,0,0,7,Student
4390,Student8,if3zscdmwdr6z2,directed,post_graph,7,0,0,0,7,Student
4392,Student44,if3zscdmwdr6z2,directed,post_graph,7,0,0,0,7,Student
4394,Student72,if3zscdmwdr6z2,directed,post_graph,7,0,0,0,7,Student
4396,Student13,if3zscdmwdr6z2,directed,post_graph,7,0,0,0,7,Student
4398,Student51,if3zscdmwdr6z2,directed,post_graph,7,0,0,0,7,Student
4400,Student53,if3zscdmwdr6z2,directed,post_graph,7,0,0,0,7,Student
4515,Student85,if5e4eosncu3pb,directed,post_graph,7,0,0,0,7,Student
4517,Student32,if5e4eosncu3pb,directed,post_graph,7,0,0,0,7,Student
4519,Student1,if5e4eosncu3pb,directed,post_graph,7,0,0,0,7,Student
4521,Student22,if5e4eosncu3pb,directed,post_graph,7,0,0,0,7,Student
4523,Student8,if5e4eosncu3pb,directed,post_graph,7,0,0,0,7,Student
4525,Student24,if5e4eosncu3pb,directed,post_graph,7,0,0,0,7,Student
4527,Student53,if5e4eosncu3pb,directed,post_graph,7,0,0,0,7,Student
4648,Student100,if8wlp5mkks2gn,directed,post_graph,7,0,0,0,7,Student
4650,Student24,if8wlp5mkks2gn,directed,post_graph,7,0,0,0,7,Student
4652,Student51,if8wlp5mkks2gn,directed,post_graph,7,0,0,0,7,Student
4654,Student54,if8wlp5mkks2gn,directed,post_graph,7,0,0,0,7,Student
4656,Student10,if8wlp5mkks2gn,directed,post_graph,7,0,0,0,7,Student
4658,Student42,if8wlp5mkks2gn,directed,post_graph,7,0,0,0,7,Student
4660,Student87,if8wlp5mkks2gn,directed,post_graph,7,0,0,0,7,Student
1424,Teacher3,ids6r2trzec4g5,directed,post_graph,7,3,0,0,10,Teacher
1333,Teacher4,idrmbn86r8h52v,directed,post_graph,7,4,0,0,11,Teacher
2263,Teacher7,idtv03vgiwt6v4,directed,post_graph,7,4,0,0,11,Teacher
1348,Teacher4,idrmdhhfxhe5qt,directed,post_graph,7,5,0,0,12,Teacher
2015,Teacher3,idtnfhzexvx2kp,directed,post_graph,7,5,0,0,12,Teacher
2203,Teacher7,idtuzr7l2rk2wv,directed,post_graph,7,5,0,0,12,Teacher
2686,Teacher1,idxda8mryajfl,directed,post_graph,7,5,0,0,12,Teacher
2701,Teacher1,idxdcuygrnv2mb,directed,post_graph,7,5,0,0,12,Teacher
2747,Teacher1,idxdk16ibv57it,directed,post_graph,7,5,0,0,12,Teacher
2649,Student65,idwoh3ut1gq602,directed,post_graph,7,56,0,0,63,Student
1501,Teacher3,ids784ednlu3a2,directed,post_graph,7,6,0,0,13,Teacher
1831,Teacher3,ids9mee2ceu725,directed,post_graph,7,6,0,0,13,Teacher
2335,Teacher7,idtv0fxxl425i2,directed,post_graph,7,6,0,0,13,Teacher
2366,Teacher7,idtv0pcndey1t9,directed,post_graph,7,6,0,0,13,Teacher
2455,Teacher6,iduafpquedx1zd,directed,post_graph,7,6,0,0,13,Teacher
2781,Teacher1,idxdojopyhh4y7,directed,post_graph,7,6,0,0,13,Teacher
4387,Student1,if3zscdmwdr6z2,directed,post_graph,7,61,0,0,68,Student
4200,Student24,ieywb3qrz764xb,directed,post_graph,7,64,0,0,71,Student
2918,Student100,idyyc5yx2475gr,directed,post_graph,7,67,0,0,74,Student
1617,Teacher2,ids7gazb9r56v3,directed,post_graph,7,7,0,0,14,Teacher
3785,Student24,ieh8o3zhc8c1y1,directed,post_graph,7,74,0,0,81,Student
282,Student48,idgw6kt1inbha,directed,post_graph,8,0,0,0,8,Student
284,Student55,idgw6kt1inbha,directed,post_graph,8,0,0,0,8,Student
286,Student34,idgw6kt1inbha,directed,post_graph,8,0,0,0,8,Student
288,Student24,idgw6kt1inbha,directed,post_graph,8,0,0,0,8,Student
290,Student51,idgw6kt1inbha,directed,post_graph,8,0,0,0,8,Student
292,Student81,idgw6kt1inbha,directed,post_graph,8,0,0,0,8,Student
294,Student12,idgw6kt1inbha,directed,post_graph,8,0,0,0,8,Student
296,Student35,idgw6kt1inbha,directed,post_graph,8,0,0,0,8,Student
651,Teacher1,idqbstoqcsb5p0,directed,post_graph,8,0,0,0,8,Teacher
653,Student72,idqbstoqcsb5p0,directed,post_graph,8,0,0,0,8,Student
655,Student95,idqbstoqcsb5p0,directed,post_graph,8,0,0,0,8,Student
657,Student25,idqbstoqcsb5p0,directed,post_graph,8,0,0,0,8,Student
659,Student99,idqbstoqcsb5p0,directed,post_graph,8,0,0,0,8,Student
661,Teacher3,idqbstoqcsb5p0,directed,post_graph,8,0,0,0,8,Teacher
663,Student22,idqbstoqcsb5p0,directed,post_graph,8,0,0,0,8,Student
665,Student3,idqbstoqcsb5p0,directed,post_graph,8,0,0,0,8,Student
1051,Student68,idrc6f4l8rh1ji,directed,post_graph,8,0,0,0,8,Student
1053,Teacher5,idrc6f4l8rh1ji,directed,post_graph,8,0,0,0,8,Teacher
1055,Teacher5,idrc6f4l8rh1ji,directed,post_graph,8,0,0,0,8,Teacher
1057,Teacher5,idrc6f4l8rh1ji,directed,post_graph,8,0,0,0,8,Teacher
1059,Teacher5,idrc6f4l8rh1ji,directed,post_graph,8,0,0,0,8,Teacher
1061,Teacher5,idrc6f4l8rh1ji,directed,post_graph,8,0,0,0,8,Teacher
1063,Teacher5,idrc6f4l8rh1ji,directed,post_graph,8,0,0,0,8,Teacher
1065,Teacher5,idrc6f4l8rh1ji,directed,post_graph,8,0,0,1,9,Teacher
1100,Student8,idrl43e8otx57,directed,post_graph,8,0,0,0,8,Student
1102,Student2,idrl43e8otx57,directed,post_graph,8,0,0,0,8,Student
1104,Student83,idrl43e8otx57,directed,post_graph,8,0,0,0,8,Student
1106,Student55,idrl43e8otx57,directed,post_graph,8,0,0,0,8,Student
1108,Student41,idrl43e8otx57,directed,post_graph,8,0,0,0,8,Student
