User Name,Order of Submission (1=first),Part 1 Score,Part 2 Score,Part 3 Score,Final Score,Question 1 text,Question 2 text,Question 3 text,Question 4 text,Question 5 text,Question 6 text,Question 7 text,Question 8 text,Question 9 text,Question 13 text,Question 15 text,Question 16 text,Question 17 text,Question 18 text,Question 19 text,Question 20 text,Question 21 text,Question 22 text
User347,1,0,0,0,0,18 to 24,Male,1: USA,1: USA,1: DC,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).,Computing (Data & Data Analysis)|Consulting,Bachelors Degree,6-9 hours per week,Yes,Java,10-May,1,0,0
User348,1,0,0,0,0,45 to 54,Male,1: uSA,1: USa,1: New York,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).|A weekend night (starting between 9PM and 12AM).,Computing (Mobile)|Computing (Software)|Education (K-12)|Entertainment/Video Games,Bachelors Degree,6-9 hours per week,Yes,JavaScript,20+,1,0,10+
User76,1,0,0,0,0,25 to 34,Male,1: United States,1: Netherlands,1: North Holland,1: English,Native speaker,"UTC +01:00 (Central Africa, West-Central Europe)",A weekday afternoon (starting between 1PM and 4PM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).,Computing (Data & Data Analysis),Masters Degree,9-12 hours per week,Yes,Python,10-May,1,0,10-May
User21,1,0,0,0,0,35 to 44,Male,1: china,1: usa,1: Georgia,1: chinese,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday morning (starting between 9AM and 12PM).|A weekday afternoon (starting between 1PM and 4PM).|A weekday night (starting between 9PM and 12AM).,Computing (Software)|Engineering,Doctoral Degree,15-18 hours per week,Yes,Python,10-May,2,0,0
User77,1,0,0,0,0,35 to 44,Male,1: US,1: US,1: NH,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday morning (starting between 9AM and 12PM).|A weekday afternoon (starting between 1PM and 4PM).,Education (College),Masters Degree,12-15 hours per week,Yes,Python,15-Oct,2,0,5-Mar
User365,1,0,0,0,0,35 to 44,Male,1: India,1: USA,1: NJ,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Software),Masters Degree,12-15 hours per week,Yes,Java,10-May,1,0,1
User307,1,0,0,0,0,35 to 44,Male,1: USA,1: USA,1: Georgia,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).,Computing (Software),Bachelors Degree,12-15 hours per week,Yes,Java,15-20,2,0,0
User291,1,0,0,0,0,45 to 54,Male,1: Canada,1: USA,1: North First285,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).,Computing (Data & Data Analysis)|Computing (Hardware)|Computing (NetworLast192)|Computing (Software),Bachelors Degree,12-15 hours per week,Yes,C#,20+,2,0,10+
User200,1,0,0,0,0,25 to 34,Male,1: USA,1: USA,1: California,1: English,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).,"Computing (HCI, UI, UX)|Computing (Software)",Bachelors Degree,6-9 hours per week,Yes,Java,20+,1,0,5-Mar
User38,1,0,0,0,0,35 to 44,Male,1: India,1: USA,1: CA,1: First89gali,Fully fluent (non-native speaker),UTC -08:00 (Pacific Time Zone US & Canada),A weekend night (starting between 9PM and 12AM).,Computing (Data & Data Analysis),Bachelors Degree,3-6 hours per week,Yes,Java,15-Oct,1,0,3-Feb
User201,1,0,0,0,0,25 to 34,Male,1: India,1: USA,1: Washington,1: Malayalam,Fully fluent (non-native speaker),UTC -08:00 (Pacific Time Zone US & Canada),A weekday night (starting between 9PM and 12AM).,Computing (Data & Data Analysis)|Computing (Software),Bachelors Degree,9-12 hours per week,Yes,C#,10-May,2,0,0
User202,1,0,0,0,0,25 to 34,Male,1: Brazil,1: USA,1: IL,1: Portuguese,Fully fluent (non-native speaker),"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central America)",A weekend morning (starting between 9AM and 12PM).,Computing (Data & Data Analysis)|Computing (Mobile)|Computing (NetworLast192)|Computing (Software)|EntrepFirst210urship,Bachelors Degree,6-9 hours per week,Yes,Python,15-Oct,4,0,3-Feb
User22,1,0,0,0,0,35 to 44,Male,1: USA,1: USA,1: Florida,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).,Computing (Software)|Education (Non-Traditional),Doctoral Degree,12-15 hours per week,Yes,Lisp,20+,1,0,0
User203,1,0,0,0,0,25 to 34,Male,1: USA,1: USA,1: GA,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Software),Bachelors Degree,12-15 hours per week,Yes,Python,3-Jan,2,0,10+
User78,1,0,0,0,0,25 to 34,Male,1: USA,1: USA,1: Virginia,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Software),Bachelors Degree,9-12 hours per week,Yes,C++,3-Jan,1,0,1
User204,1,0,0,0,0,35 to 44,Male,1: United States,1: United States,1: Tennessee,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekend afternoon (starting between 1PM and 4PM).,Computing (Software)|Education (College),Bachelors Degree,18-21 hours per week,Yes,Python,15-Oct,2,0,1
User371,1,0,0,0,0,25 to 34,Male,1: USA,1: USA,1: Arizona,1: English,Native speaker,"UTC -07:00 (Mountain Time Zone US & Canada, Western Mexico)",A weekday evening (starting between 5PM and 8PM).|A weekend evening (starting between 5PM and 8PM).,No Answer,Bachelors Degree,15-18 hours per week,Yes,Python,10-May,1,0,0
User205,1,0,0,0,0,25 to 34,Male,1: Switzerland,1: Switzerland,1: ZH,1: Swiss German,Fully fluent (non-native speaker),"UTC +02:00 (Eastern Africa, Eastern Europe, Western parts of the Middle East)",A weekday afternoon (starting between 1PM and 4PM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).,Computing (Software),Masters Degree,9-12 hours per week,Yes,Java,10-May,2,0,3-Feb
User206,1,0,0,0,0,25 to 34,Male,1: USA,1: USA,1: New York,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).,Computing (Data & Data Analysis),Bachelors Degree,9-12 hours per week,Yes,Python,5-Mar,1,0,3-Feb
User208,1,0,0,0,0,25 to 34,Male,1: Canada,1: Canada,1: Prince First65 ISladn,1: English,Native speaker,"UTC -04:00 (Central parts of South American, Eastern parts of the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Data & Data Analysis)|Computing (Software),Bachelors Degree,12-15 hours per week,Yes,Python,10-May,1,0,3-Feb
User41,1,0,0,0,0,25 to 34,Male,1: JaLast218,1: USA,1: USA,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).,Accounting/Finance,Bachelors Degree,3-6 hours per week,Yes,Python,10-May,2,0,10+
User48,1,0,0,0,0,18 to 24,Male,1: Philippines,1: USA,1: CA,1: English,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),A weekday evening (starting between 5PM and 8PM).,Computing (Data & Data Analysis)|Computing (Software)|Engineering|Healthcare/Medicine,No Answer,3-6 hours per week,Yes,Python,3-Jan,6,0,10+
User80,1,0,0,0,0,25 to 34,Male,1: United States of America,1: United States of America,1: Ohio,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Software),Bachelors Degree,12-15 hours per week,Yes,JavaScript,3-Jan,2,0,0
User81,1,0,0,0,0,25 to 34,Female,1: USA,1: USA,1: Georgia,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).,Accounting/Finance|Computing (Data & Data Analysis)|Management,Masters Degree,9-12 hours per week,Yes,C++,5-Mar,0,0,10+
User82,1,0,0,0,0,25 to 34,Male,1: Brazil,1: United States,1: Massachusetts,1: Portuguese,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday morning (starting between 9AM and 12PM).|A weekday afternoon (starting between 1PM and 4PM).|A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).,Computing (Data & Data Analysis)|Computing (Software),Masters Degree,18-21 hours per week,Yes,Python,5-Mar,1,0,10+
User326,1,0,0,0,0,35 to 44,Female,1: Ukraine,1: Los Angeles,1: California (CA),1: English,Fully fluent (non-native speaker),UTC -08:00 (Pacific Time Zone US & Canada),A weekday morning (starting between 9AM and 12PM).|A weekday afternoon (starting between 1PM and 4PM).|A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Software),Bachelors Degree,9-12 hours per week,Yes,C#,15-Oct,0,0,3-Feb
User327,1,0,0,0,0,25 to 34,Male,1: Germany,1: Germany,1: Bavaria,1: German,Fully fluent (non-native speaker),"UTC +01:00 (Central Africa, West-Central Europe)",A weekend night (starting between 9PM and 12AM).,Other (specify below),Bachelors Degree,3-6 hours per week,Yes,Java,10-May,1,0,0
User83,1,0,0,0,0,25 to 34,Male,1: USA,1: USA,1: Kentucky,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).,Computing (Software)|Engineering,Bachelors Degree,9-12 hours per week,Yes,C++,5-Mar,2,0,0
User84,1,0,0,0,0,25 to 34,Male,1: US,1: US,1: OR,1: English,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,"Computing (HCI, UI, UX)|Computing (Mobile)|Computing (Software)",Bachelors Degree,15-18 hours per week,Yes,C#,3-Jan,1,0,3-Feb
User85,1,0,0,0,0,45 to 54,Female,1: Ecuador,1: USA,1: Georgia,1: SLast218ish,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).,Computing (Data & Data Analysis),Masters Degree,18-21 hours per week,Yes,Python,3-Jan,1,0,1
User210,1,0,0,0,0,25 to 34,Male,1: El Salvador,1: El Salvador,1: San Salvador,1: SLast218ish,Fully fluent (non-native speaker),"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central America)",A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).,"Computing (Data & Data Analysis)|Computing (Hardware)|Computing (HCI, UI, UX)|Computing (Mobile)|Computing (NetworLast192)|Computing (Software)|Education (College)|Education (Non-Traditional)",Bachelors Degree,15-18 hours per week,Yes,Java,10-May,0,0,0
User211,1,0,0,0,0,25 to 34,Male,1: India,1: US,1: Arizona,1: Hindi,Fully fluent (non-native speaker),"UTC -07:00 (Mountain Time Zone US & Canada, Western Mexico)",A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).,Architecture/Design|Computing (Software),Bachelors Degree,6-9 hours per week,Yes,Java,15-Oct,0,0,0
User212,1,0,0,0,0,25 to 34,Male,1: United States,1: United States,1: Wisconsin,1: English,Native speaker,"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central America)",A weekend afternoon (starting between 1PM and 4PM).,Computing (Software)|Healthcare/Medicine,Bachelors Degree,3-6 hours per week,Yes,Java,3-Jan,3,0,3-Feb
User213,1,0,0,0,0,25 to 34,Male,1: USA,1: USA,1: Alabama,1: English,Native speaker,"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central America)",A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).,Computing (Software),Bachelors Degree,6-9 hours per week,Yes,Java,10-May,1,0,1
User25,1,0,0,0,0,35 to 44,Male,1: United States,1: United States,1: Texas,1: English,Native speaker,"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central America)",A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend evening (starting between 5PM and 8PM).,Accounting/Finance|Computing (Data & Data Analysis)|Computing (Software)|Consulting|EntrepFirst210urship|Management,Masters Degree,9-12 hours per week,Yes,C#,20+,1,0,10+
User214,1,0,0,0,0,25 to 34,Male,1: Vietnam,1: United States,1: Florida,1: Vietnamese,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,"Computing (Data & Data Analysis)|Computing (Hardware)|Computing (HCI, UI, UX)|Computing (Mobile)|Computing (NetworLast192)|Computing (Software)|Engineering",Bachelors Degree,3-6 hours per week,Yes,Java,3-Jan,0,0,1
User33,1,0,0,0,0,25 to 34,Male,1: usa,1: usa,1: va,1: english,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).,Computing (Mobile),Masters Degree,15-18 hours per week,Yes,C++,20+,2,0,0
User215,1,0,0,0,0,25 to 34,Male,1: China,1: US,1: NY,1: Chinese,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend night (starting between 9PM and 12AM).,Computing (Software),Doctoral Degree,6-9 hours per week,Yes,Java,3-Jan,2,0,10-May
User34,1,0,0,0,0,25 to 34,Male,1: Dominican Republic,1: United States,1: NY,1: SLast218ish,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).,Arts/Broadcasting|Computing (Data & Data Analysis)|Computing (Software),Bachelors Degree,15-18 hours per week,Yes,Python,10-May,2,0,10-May
User87,1,0,0,0,0,25 to 34,Male,1: USA,1: USA,1: GA,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).,Computing (Software),Masters Degree,9-12 hours per week,Yes,Python,3-Jan,2,0,10-May
User216,1,0,0,0,0,25 to 34,Male,1: Serbia,1: United States,1: California,1: Serbian,Fully fluent (non-native speaker),UTC -08:00 (Pacific Time Zone US & Canada),A weekday night (starting between 9PM and 12AM).|A weekend night (starting between 9PM and 12AM).,Computing (Data & Data Analysis)|Computing (Software),Masters Degree,9-12 hours per week,Yes,Java,3-Jan,0,0,5-Mar
User217,1,0,0,0,0,35 to 44,Male,1: Nigeria,1: USA,1: NJ,1: English,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).|A weekend night (starting between 9PM and 12AM).,Architecture/Design|Computing (Hardware)|Computing (Mobile)|Computing (NetworLast192)|Engineering,Bachelors Degree,9-12 hours per week,Yes,C,10-May,3,0,1
User218,1,0,0,0,0,25 to 34,Female,1: China,1: US,1: Alabama,1: China,Fully fluent (non-native speaker),"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central America)",A weekend morning (starting between 9AM and 12PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Research/Academia,Doctoral Degree,6-9 hours per week,Yes,Python,10-May,1,0,1
User89,1,0,0,0,0,35 to 44,Male,1: United States,1: United States,1: CA,1: English,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),A weekday evening (starting between 5PM and 8PM).|A weekend morning (starting between 9AM and 12PM).,Computing (Software),Masters Degree,12-15 hours per week,Yes,Python,3-Jan,2,0,10-May
User26,1,0,0,0,0,45 to 54,Female,1: India,1: US,1: Georgia,1: Telugu,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Data & Data Analysis)|Computing (Software),Bachelors Degree,9-12 hours per week,Yes,Java,15-20,1,0,0
User27,1,0,0,0,0,35 to 44,Male,1: USA,1: USA,1: Pennsylvania,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).,Engineering|Military,Masters Degree,9-12 hours per week,Yes,Python,3-Jan,0,0,10+
User90,1,0,0,0,0,25 to 34,Male,1: Canada,1: Canada,1: British Columbia,1: English,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),A weekday afternoon (starting between 1PM and 4PM).|A weekday evening (starting between 5PM and 8PM).,Computing (Data & Data Analysis)|Engineering,Masters Degree,12-15 hours per week,No,Python,10-May,8,0,10+
User91,1,0,0,0,0,25 to 34,Male,1: Mexico,1: USA,1: Michigan,1: SLast218ish,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekend evening (starting between 5PM and 8PM).,Computing (Software)|Engineering,Bachelors Degree,6-9 hours per week,Yes,C,10-May,1,0,3-Feb
User222,1,0,0,0,0,45 to 54,Male,1: China,1: Houston,1: TX - Texas,1: Chinese,Partially fluent,"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central America)",A weekday evening (starting between 5PM and 8PM).,Computing (Data & Data Analysis),Bachelors Degree,6-9 hours per week,Yes,Java,0,2,0,5-Mar
User223,1,0,0,0,0,25 to 34,Male,1: USA,1: USA,1: Alabama,1: English,Native speaker,"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central America)",A weekday evening (starting between 5PM and 8PM).,Computing (NetworLast192)|Computing (Software)|Education (College),Doctoral Degree,9-12 hours per week,Yes,Python,10-May,4,0,0
User224,1,0,0,0,0,25 to 34,Male,1: US,1: US,1: FL,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).|A weekend night (starting between 9PM and 12AM).,Computing (Data & Data Analysis)|Computing (Software)|Computing (Other; Specify Below)|Education (K-12),Bachelors Degree,6-9 hours per week,Yes,C#,15-Oct,3,0,0
User225,1,0,0,0,0,18 to 24,Male,1: USA,1: USA,1: Delaware,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).,Computing (Software),Bachelors Degree,9-12 hours per week,Yes,Java,10-May,2,0,0
User226,1,0,0,0,0,25 to 34,Male,1: Vietnam,1: U.S,1: CA,1: Java,Fully fluent (non-native speaker),UTC -08:00 (Pacific Time Zone US & Canada),A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Software),Bachelors Degree,6-9 hours per week,Yes,Python,5-Mar,2,0,0
User92,1,0,0,0,0,35 to 44,Male,1: USA,1: USA,1: Maryland,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).,Computing (NetworLast192)|Computing (Software),Masters Degree,12-15 hours per week,Yes,Python,15-Oct,4,0,5-Mar
User227,1,0,0,0,0,25 to 34,Male,1: United States,1: United States,1: Illinois,1: English,Native speaker,"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central America)",A weekday evening (starting between 5PM and 8PM).,Education (K-12)|Education (Non-Traditional),Bachelors Degree,15-18 hours per week,Yes,Python,3-Jan,1,0,3-Feb
User228,1,0,0,0,0,25 to 34,Male,1: India,1: USA,1: New York,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Software)|Education (Non-Traditional)|EntrepFirst210urship,Bachelors Degree,15-18 hours per week,Yes,Python,5-Mar,2,0,10-May
User330,1,0,0,0,0,35 to 44,Male,1: United States,1: United States,1: MA,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).,Accounting/Finance|Computing (Software)|Engineering|EntrepFirst210urship|Healthcare/Medicine,Bachelors Degree,9-12 hours per week,Yes,C#,15-Oct,1,0,0
User93,1,0,0,0,0,25 to 34,Male,1: USA,1: USA,1: Texas,1: English,Native speaker,"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central America)",A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).,Computing (NetworLast192)|Computing (Software),Bachelors Degree,12-15 hours per week,Yes,PHP,15-Oct,6,0,0
User94,1,0,0,0,0,25 to 34,Male,1: USA,1: USA,1: MA,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).,Computing (Other; Specify Below),Bachelors Degree,6-9 hours per week,Yes,Python,15-Oct,1,1,5-Mar
User229,1,0,0,0,0,18 to 24,Male,1: India,1: Canada,1: Ontario,1: Tamil,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday morning (starting between 9AM and 12PM).|A weekend morning (starting between 9AM and 12PM).,Computing (Software)|Engineering,Masters Degree,9-12 hours per week,No,Java,3-Jan,0,0,3-Feb
User373,1,0,0,0,0,25 to 34,Male,1: Kuwait,1: USA,1: TN,1: Malayalam,Fully fluent (non-native speaker),"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central America)",A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Data & Data Analysis),Bachelors Degree,9-12 hours per week,Yes,C++,3-Jan,1,0,0
User95,1,0,0,0,0,25 to 34,Female,1: United States,1: United States,1: VA,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Software),Bachelors Degree,9-12 hours per week,Yes,C#,15-Oct,1,0,3-Feb
User232,1,0,0,0,0,35 to 44,Male,1: USA,1: USA,1: Virginia,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).,Computing (Software)|Engineering,Bachelors Degree,9-12 hours per week,Yes,C++,15-Oct,2,0,1
User233,1,0,0,0,0,45 to 54,Male,1: Chile,1: Chile,No Answer,1: SLast218ish,Fully fluent (non-native speaker),"UTC -03:00 (Newfoundland Time Zone Canada, Eastern parts of South America)",A weekday morning (starting between 9AM and 12PM).|A weekday afternoon (starting between 1PM and 4PM).|A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).,Sales/First212eting,Masters Degree,12-15 hours per week,No,Java,0,2,0,3-Feb
User234,1,0,0,0,0,35 to 44,Male,1: USA,1: USA,1: Utah,1: English,Native speaker,"UTC -07:00 (Mountain Time Zone US & Canada, Western Mexico)",A weekday night (starting between 9PM and 12AM).,Education (College),Masters Degree,3-6 hours per week,Yes,C++,15-20,1,0,10+
User235,1,0,0,0,0,45 to 54,Male,1: USA,1: USA,1: Georgia,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Accounting/Finance|Computing (Data & Data Analysis)|Computing (Software)|Management,Bachelors Degree,12-15 hours per week,Yes,C#,15-20,2,0,10-May
User237,1,0,0,0,0,25 to 34,Male,1: United States,1: United States,1: Washington,1: English,Native speaker,UTC -08:00 (Pacific Time Zone US & Canada),A weekday night (starting between 9PM and 12AM).|A weekend night (starting between 9PM and 12AM).,Computing (Software),Bachelors Degree,<3 hours per week,Yes,C#,5-Mar,2,0,0
