Grader	Recipient	Score	Comment	Time Started Giving Feedback	Time Spent Giving Feedback	Meta Feedback Score	Meta Feedback Comment
Student83	Student8	1	"Wow, it is great to see a functional game already. It took me a couple attempts to get to the end of the first level, but I was able to make it with 25 coins. It looks really good already, but here are a few things I noticed: - It can be frustrating to not be able to jump up through platforms and especially trampolines (typically in a platformer the player can jump up through platforms, while it isn't ""realistic"" it really improves flow) - The trampoline mechanics felt like they could use tuning. Of course, I'm spoiled by Mario's flawless trajectories that have been honed by decades of master craft. - Near the end of the level, if the player is running along the top platform, and continues with full momentum where the platform drops a little, the player lands right on someone. That one may be helpful to tweak to avoid frustration there. I think the movement of the character was fast enough, but I felt that the character's jumping mechanics and momentum could use a little tuning. I don't think there were too many sprites or coins for a typical level, but it may be better to start out the first level with fewer. Great work, and good luck for the future."	10/26/2015 22:11	1133		
Student83	Student99	1	"Given that the back end is mostly (probably completely by now) complete, it looks like you are making great progress. Have you been able to test the effectiveness of the detection engine yet? It would be great to see how accurate it is. Unfortunately, the submission attachments didn't come through with the PDF for peer review, so I'm not able to look at the controllers you requested feedback on. Good luck as the project continues."	10/26/2015 22:30	887		
Student83	Student85	1	"It looks like you have made quite a bit of progress. I think getting the styling and layout right will be a key determinant for adoption and success of this project, so it is good that you are buil[lastname]g in a flexible tool like Boostrap to handle that. Good luck with the ongoing project."	10/26/2015 22:45	759	5	
Student52	Student28	2	"iReady Team, Great work! I�ve reviewed a couple papers for iReady previously and have enjoyed rea[lastname]g about your project and helping contribute any ideas I had at that time. Firstly, nice presentation on the structure of your progress report. It flowed well and was easy to read. The frontend site looks good and clean so far. I think it�s a good idea that you have designed it such that it is, as you stated, flexible and extendible so that it is dynamically populated and could poten[firstname]lly be used for any set of courses that fit into the model. Buil[lastname]g a base template like this will hopefully allow other course instructors and/or TA�s to quickly build the necessary data set for each specific course. The referenced screenshots help me visualize what you were referring to regar[lastname]g any course could be used for this model. In regards to your questions/challenges, I wish I could offer you something at this time. I have taken a mental note of these challenges and will be sure to share some insight on any helpful information I come across. I look forward to hearing and seeing more about iReady!"	10/26/2015 23:02	1038	6	
Student52	Student73	1	"Hi [firstname], Great explanation on the frontend and backend portions of your OMSCS Advisor. It sounds like you�re moving in the right direction and making good progress so far. I tried accessing the https://omscs-advisor.herokuapp.com/setup link you referenced in the paper but it generated �Heroku | No such app� page. I�ll take your word for it regar[lastname]g the courses and specializations dropdown for now. ;-) Regar[lastname]g your questions, I�ve listed some thoughts that I hope will help. Specializations: Could you view the on-campus version of the MS CS program to build out the specialization course data sets? I assume the on-campus versions will be much more thorough and may serve as a road-map for what the OMSCS specializations will evolve into. Here�s a link to the GT on-campus MS CS specializations- http://www.cc.gatech.edu/academics/degree-programs/masters/computer-science/specializations. UI: I�m not able to provide any feedback on the UI since the link provided was not working at this time. I tried the courses and specializations links as well, but no luck. Looking great so far and I�m excited to see the final product!"	10/26/2015 23:20	755		
Student52	Student35	1	"Great layout for your progress report! It was easy and enjoyable to read through the progress of your project and quickly view the tasks you�ve completed and those that are scheduled for a later week. The list of metrics to be used with the contribution analysis tool already seemed extensive and I am unable to think of any suggested additions to contribute. You mentioned single sign-on authentication integration with CAS, the open source project behind login.gatech.edu. I�m curious if you plan to integrate SSO with the login.gatech.edu site, or were you just simply referencing that it uses CAS? Other than that, the functional requirements and test lists looked thorough and fully accounting at this time. Great work and I look forward to seeing more about your project later in the course!"	10/26/2015 23:33	739		
Student52	Student25	1	"Hi [firstname], Interesting project title and area of research! I haven�t seen any other students in the Educational Technology course approach this field of research up to this point, so it�ll be very interesting to learn more about your project in particular and the results that you come up with. I also haven�t read many students that are working on the research paper portion for this course either and had me slightly concerned if I was the only student pursuing that path, so thanks for affirming that is not the case. In regards to your challenge on organizing your research paper, I would strongly recommend looking at other examples, which it sounds like you may have a lot of already. Use that general framework to layout your paper. Build a story, much like what we did earlier in this course where we had to create an elevator pitch. If you build a story and create a supportive case for your topic, then the rest should fall into place with piecing the necessary information together to make the paper flow. Regar[lastname]g the diagrams and screenshots, I think it could benefit your case to provide this sort of additional data. Diagrams are helpful to demonstrate the connection process for students accessing a remote system, especially for someone that might not have direct experience in remote solutions like you are proposing. I like the idea of screenshots as well, but that�s because I am a visual person. If you include diagrams and screenshots, paired with the technical details of your research, then you could cover your bases better perhaps. Hope this helps and great work so far! I look forward to seeing more about this project when it is �polished�!"	10/26/2015 23:46	575		
Student63	Student70	1	I think it is a good idea to demonstrate more activities than the vocabulary in this prototype of ITS. I like the UI shown in the mockup which is simple and attractive to target user. Keep on good work.	10/26/2015 22:58	1306		
Student63	Student86	1	"I think it is a good idea to put it on the piazza. For me, I am a self-learner. I learn programming from youtube. Maybe you can check out few popular teaching example there."	10/26/2015 23:20	524		
Student63	Student5	2	There is an unoffi[firstname]l review for different courses. https://docs.google.com/spreadsheets/d/1zJp3Bu2Rb4DRpHLYL2r4nZ210Y2u8eFY7xgQxO4mq7o/edit#gid=1667313482 I think this will be helpful for iReady.	10/27/2015 0:23	47		
Student63	Student48	1	It would be better that author can provide the survey along with this progress report. So I can get a better idea of this project.	10/27/2015 0:24	1139		
Student34	Student9	1	"My feeling is that the flight simulator style is intuitively more like something that should be achievable in a fairly condensed period of time, and still educational. Plus, people love buil[lastname]g stuff (as kerbal space program does demonstrate). I feel like the number of factors that will come into play in the fishing approach will make the whole thing too complex, and make it easy to end up with something so muddled that it doesn't really get any lessons across."	10/27/2015 2:12	212		
Student34	Student46	1	"I'd be willing to try the game either way. I already have a basic understan[lastname]g of binary, so I'm not useful as an example of someone trying to learn binary from scratch. Still, I'd probably focus on buil[lastname]g up the tutorial rather than trying to add extra minigames. Better to try to make the core idea succeed before worrying about too much else. It does seem like you should be able to fulfill an interesting educational need, though."	10/27/2015 2:43	1100		
Student34	Student77	1	"I could definitely see using this. CCA in particular has a lot of people who feel they need more resources than what the course itself offers, and we don't currently have a system to track and store extra resources. If it grows enough, I think you'll need functionality to let people rate content, report offensive content, and for it to perhaps learn which person's submissions are likely to be valuable and should be prioritized on the viewing list."	10/27/2015 3:02	171		
Student34	Student53	1	I suspect that synonyms and an[firstname]ms and that kind of thing as concepts are probably a little sophisticated for a kid who's still at the level of trying to identify a giraffe anyway. It's probably better to stick with core vocabulary itself and try to do very very well with that.	10/27/2015 3:05	254		
Student58	Student45	1	Looks like everything is coming along nicely. I'm looking forward to giving this a try at the end of the semester.	10/27/2015 10:17	412		
Student58	Student80	1	"Hi Student80, good work so far. I tried playing vs the computer and the core components seem to work (chrome). I think the behaviors may be more interesting if there was some sort of connection to the other player, maybe have them answer some survey questions so the other player can draw conclusions about them before game starts. It could also be fake information generated to better serve as a control to see how it impacts behavior."	10/28/2015 11:07	10		
Student58	Student40	1	"Hi [firstname], Next time you might want to include a small summary of your project and it's goals in the progress report, I don't think I've reviewed your papers before so I'm not entirely sure what your focus is. Staying on schedule can be challenging (I'm a bit behind too) so hopefully you can get back on track."	10/28/2015 11:10	211		
Student58	Student64	1	Looks like your research is coming along nicely. The examples of the responses and how they're influencing your research is helpful in getting a sense of the progress you're making. Do the you need to find additional interview subjects to make up for those that are unable to participate?	10/28/2015 11:13	293		
Student66	Student91	1	"Sounds like you're making good progress, it was a little difficult for me to grasp how far along you are because I wasn't sure of the long-term goal for your project. It sounds like you were able to handle a difficult technical patch though which is always nice. How sophisticated do you plan to make the AI for this project? I found drawing a physical diagram of the system architecture really helped me to understand all of the different pieces of data that would flow between the components. Might help you if you find your scope is continuously expan[lastname]g."	10/27/2015 10:56	547		
Student66	Student50	2	"Very cool, I'm a bit of a data nut myself so I really appreciated all of the graphs. It seems like you've made quite a bit of progress. I was a bit unsure of whether your goal was to create a report to explain the trends or if it was to simply propose solutions to the attrition. I think gathering more data would be useful though, given the limited timeline of this project, I am not sure whether it is worth dedicating more resources to. (It would be interesting to see whether people's reports of stress and overwhelmed-ness increase over the course of the semester though haha). Great work, best of luck going forward!"	10/27/2015 11:32	11516		
Student66	Student96	1	"I really appreciated the summary of the overall objective as well as the screenshots showing your progress. You'd be surprised how many people did not include that :D. Your idea of first creating a control panel which people frequently traffic and then slowly incorporating communal aspects into that space really resonated with me. I think you've done well cultivating the beginnings of a community. The next question is what sort of features besides the discussion forum are you planning on ad[lastname]g? You may find that, the more features you add, the faster the community grows. Random sidenote, I was a bit confused on what you meant by encouraging people to ""share code in a way that respects their professional obligations"". Is that IP-related or something else? I've always thought that people have done pretty well by themselves censoring their own code so you may not have to worry about that."	10/27/2015 14:44	707	6	
Student66	Student55	1	"Entertaining read, this was well-written. I think I reviewed your project earlier in the semester and it seems like you are making good progress. As a poten[firstname]l user of your tool, the two most important features for me are: - Accurate estimates of effort for each course (hours/week, # of exams, etc.) - Measuring Progress Towards a Given Specialization (or two) The latter of those has been particularly trying. I find myself doing a lot of clicking trying to plan ahead for coming semesters. The fact that half the OMSCS courses are unavailable online makes it even more difficult. I wanted to pursue a Machine Learning specialization but had to hedge my bet by doing Interactive Intelligence courses in case they didn't release enough Machine Learning courses in time for graduation. In addition to that use case, if people are not sure what specialization they want to pursue, seeing what courses can be applied to multiple specializations would be really useful. I really think the planning is the most important part of this project but that's just my two cents. Best of luck!"	10/27/2015 14:56	956		
Student36	Student29	1	"The content of the paper is generally good. I would say two things to look at: meshing it together so it looks like one voice, and formatting the paper into distinct sections. The table needs some formatting as well"	10/27/2015 11:17	86		
Student36	Student78	2	"This had the formatting that other papers lacked. It also has diagrams and good explanations. I would say more analysis of drawings would give a better flow, but this is good!"	10/27/2015 11:19	57		
Student36	Student49	1	"Your explanations are on point. Not quite sure what the project subject is, but the tools are all laid out in away that I can understand the architecture."	10/27/2015 11:20	70		
Student36	Student59	1	"I can't speak to 1/2/3, but here are a few ideas: http://www.python-course.eu/text_classification_python.php http://scikit-learn.org/stable/tutorial/text_analytics/working_with_text_data.html and of course: http://www.nltk.org/book/ch06.html"	10/27/2015 11:21	146	5	
Student67	Student38	1	"Hi [firstname], I am glad that your project will not be affected by you having to attend the Grace Hopper Convention which I assume must have been awesome to experience. As far as pulling together multiple languages under one, I am all for it and as you mentioned will make it easier to maintain. In fact, my project is also written under one language (JavaScript) and avoided using other languages like Python or Ruby with the hope that my project can get picked up by future students (if I decided to focus on something else after the semester is over). Overall, great job so far, good luck!"	10/27/2015 13:01	563	6	Appreciate the feedback.
Student67	Student65	1	"Hi guys, Great job on the progress report. I think your project is coming along quite nicely and I like the layout a lot, clean and simple. I am also using the Angular framework (has cut down on my development quite a bit in regards to setting up the views, passing around data, etc). I have never used Stormpath for authentication but I think I might give it a shot (their docs are quite nice and support a number of platforms I use). Good luck and can�t wait to see what you all end up with at the of the semester!"	10/27/2015 13:21	84	6	
Student67	Student21	1	"Hi guys, I think your project is coming along quite nicely. In regards to measuring the effectiveness, I would suggest to give a couple of folks in our class access to your app and let them start giving you feedback immediately on how useful it is to them. A lot of us are about to sign up for courses, so this tool would be handy at right about now :) Anyway, I like the progress, the idea, and can�t wait to test iReady! Good luck!"	10/27/2015 13:24	993		
Student67	Student66	1	"Hi Tim, I like the idea of your project and found the display of your app quite interesting. I am not too clear how the �final� view will look like but definitely agree that going the web-based route will allow for you app to scale. Good job on the progress and can�t wait to see what you come up with at the end!"	10/27/2015 13:41	505		
Student11	Student98	0	The main issue I see here is students doing the data entry. I'd look towards integrating with a LMS or having teacher's input them as part of gra[lastname]g. I think it looks to be pretty simple co[lastname]g wise so you should be able to catch up quickly.	10/27/2015 13:20	232		
Student11	Student94	0	"Looks like you're making good progress and it's good to see that you've pivoted away from the original framework early. Have you checked paperJS compatibility with Cordova? Additionally, is there any consideration for a color blind version?"	10/27/2015 13:24	208		
Student11	Student37	0	"Good luck! You guys seem to have one of the more ambitious projects I've reviewed regar[lastname]g the implementation details. The virtual box + guacomole instances were the biggest risk items, I thought, but it looks like you guys are staying ahead of that."	10/27/2015 13:29	171		
Student11	Student43	0	You appear on track. My one piece of feedback is to not get too caught up in making it look pretty and just focus on functioning correctly.	10/27/2015 13:32	201	5	
Student2	Student90	1	"Darn -- I wish peer reviewers were able to look at the deliverable attachments! I'll feel really silly if there is and I'm missing it. In any event, I think you have a really cool project premise. I'm not 100% clear on how the holon network relates to the music aspect. Is the course matter music based, and then the ITS is a separate agent utilizing the holon network? I'm sure these are things that were well explained by your past deliverables. Interesting structure for your project; it sounds like you'll be designing a full application and developing an MVP (minimum viable product). I think that's a really smart approach, considering you'll be integrating a fair amount of research as well. But, be careful not to forgot about development when you're working on design. I think that really fluid design is enabled by an understan[lastname]g of your development tools. And, structurally, you have to make sure your intended architecture is something accomplishable. Looking forward to your report out! [firstname]"	10/27/2015 14:02	636	7	This feedback has been the most helpful I have ever received!!
Student2	Student74	2	"Easily the best progress I've seen so far. The only team, but still -- nice work so far! It sounds like you were very fortunate with your professor contacts; particularly with your new alpha testers! It also sounds like you've been given some great feedback. I don't have too much to say, but I'll give one note on developing with feedback; even when you're consulting experts, you need to take feedback with a grain of salt. Even if they suggest a really worthy addition, its development could distract from more important functionality and obfuscate the product. Ultimately as the developer/product manager/owner all rolled into one, it's your job to distinguish what is and isn't important for your customers. Looking forward to your final product, [firstname]"	10/27/2015 14:13	518		
Student2	Student93	1	"Really interesting project. Somewhat confusing for a first-time-reader, but I can say that it's one of the most appropriately scoped research oriented projects I've read thus far. What you're exploring truly reads like the topic of an accomplishable and well-formed paper for this class. Unfortunately I don't have too much constructive feedback for you! Which is rare. So, instead I'll just say I've done a fair amount of Python based analytics (for work and classes) and if you ever need someone to bounce something off of, feel free to contact me. Looking forward to your paper! [firstname] Student2"	10/27/2015 14:21	390		
Student2	Student82	2	"Great work so far! Always good to have your product up and running. I'll answer your questions: Questions 1. Were you able to access http://ciere.azurewebsites.net? Yes 2. Were you able to upload a document, see a new row added in the table, and watch the status update from uploaded to Score Available, and the score [lastname]e from N/A to 3 � exemplary? No -- I didn't get a session link via email. 3. What do you think of the removal of the rubric in favor of a simplified score that students can use as an indicator of their work? I think it makes sense for the project. Specifically since it enables easier techniques for scoring. 4. Do you think the new scope is realistic? Yes, absolutely! Good work on rescoping. 5. If you have not taken KBAI, would you find this tool useful? I don't think I would, but if it were more general I could see it being useful (e.g. ""How good is my essay for [any class], or [any technical class]?""). a. If you have taken KBAI, do you think it would have helped you any? N/A b. If you were a TA of KBAI, and the Ciere generated score was displayed along with student peer feedback, would it have helped you grade assignments? N/A Looking forward to your final project! [firstname]"	10/27/2015 14:28	346	7	
Student73	Student100	2	"Nice work, seems like you have made awesome progress. I'm also making an API driven application so curious to see how your project progresses."	10/27/2015 14:33	62		
Student73	Student35	1	Looking forward to seeing this. I think you metrics make a lot of sense.	10/27/2015 14:34	202		
Student73	Student25	0	Would have liked to see more detail. As is I can't really evaluate progress. I would think pictures would make for a more interesting report as far as feedback.	10/27/2015 14:38	102		
Student73	Student28	2	"Nice progress. Per your questions: 1. I've used https://loader.io/ for load testing before - there are some other services as well. I think if you are using an API driven site you shouldn't have a problem with load for the type of traffic you'll get from OMSCS. Not sure on the other stuff, have you looked into the Unofficial Course Spreadsheet? That has a lot of good course data."	10/27/2015 14:40	175	6	
Student3	Misc3	1	"Since I am not familiar with your project, a summary of your objective would be helpful to understand the background on the information you have provided. This would allow me to provide you some better feedback. However, even though I do not know the context, the models / graphs you provided are well done and concise. I am unfamiliar with the WFI process. It is referenced so much it seems as if you are buil[lastname]g something of hydraulics and not necessarily software!"	10/27/2015 14:39	263		
Student3	Student71	1	"I like the basic approach to your UI. With navigation functionality implemented, maybe look into making ad[lastname]g some more color to it. Possibly replace the standard white background with different / rotating / random colors or even images? Also the term ""scripts"" was not clear for me in this context. I ini[firstname]lly thought of the technical programming term but that doesn't look to be the case. Is a Script something that the Instructor performs as part of the lesson / exercise; as in a Script in a Play? Make sure to define this clearly for the User or [lastname]e it to a more common term."	10/27/2015 14:58	1085		
Student3	Student60	1	"For context, I think of this tool you are developing as a replacement to the Google Doc that was created to share projects (https://docs.google.com/spreadsheets/d/1NHAQvVX8QyM21vddt5vearKV9k2mObhopw3TNHZn3so/edit#gid=0). I am assuming you have seen this (Piazza Post @18) and may be using it as a model. The status of your project is clear. Your model could be re-worked a bit to look a little less ""snakey"" and more structured. Regar[lastname]g your Open Question, if implementing Single Sign-On will take more than a few hours work, I wouldn't worry about it. Although most students likely use Hangouts as their primary webchat platform, you may not want to exclude Skype and other products. Once groups are formed, the students are mature enough to figure out which platform to use. Besides, OMSCS students currently have to log-in to numerous systems at this moment (BuzzPort, T-Square, Piazza, Peer Feedback - to name a few). Why not another!"	10/27/2015 15:17	836		
Student3	Student4	2	"This is an exceptional idea with incredible poten[firstname]l. I am surprised you are attempting this individually. I particularly agree with Problem #1. I graduated with my undergrad in CS with no idea / direction / and most importantly confidence of what I wanted to accomplish. To me, formal education in tech is more of a representation of ""I can learn"" difficult concepts instead of ""I know"" difficult concepts. Retaining coursework knowledge semester by semester is not likely. This is a flaw. Slew of possible helpful questions for you to consider: -Your UI is similar to my experience with CodeAcademy. Will it function similarly? -Are you developing this platform as the content creator as well? Or, can Professors upload their own material? The later seems much more feasible. -How will you test this product? Have you spoken with any professors that would be willing to test it for you?"	10/27/2015 15:31	1997		
Student80	Student67	1	"Github repo is a good idea. I've been using git, but I haven't pushed it. That may have benefits beyond the class. Will the app be live at any point? If I wanted to run it, could I? I think one of the purposes of the progress report PDF is to get feedback from other students. I don't see any requests in the document, which might mean you don't need anything at this point, but if you do want some in the future, feel free to directly address the readers!"	10/27/2015 16:13	446	5	
Student80	Student40	1	"I did take a look at the youtube playlist, but I'm not sure how to interpret the results there. What's the goal? what do you need feedback on? How do the videos relate to the 6460 project? Is the project to build a faculty website, or to show students how to build faculty websites? It seems like a large volume of video. Will this be included in the class deliverable? How will you keep it organized and navigable? When will the faculty site be live, and do you need testing?"	10/27/2015 16:30	465		
Student80	Student20	1	"How does the progress relate to the final product? The wireframes are temporary, but what about the virtual machines? Will the final product run virtualized, or is that another tool for development, like wireframes? How will students interact with the final product? Can we, as reviewers, help you by interacting with the intermediate product and provi[lastname]g feedback? Do you feel like this progress report is unnecessary overhead? Your progress seems satisfactory. However, I think you could make these reports more useful for you by addressing the reviewers directly. The zip file of ""actual"" progress was turned in to the mentor, so I think you are somewhat free to address peer reviewers here. What do you not know that you would like to know? Could we address that?"	10/28/2015 16:43	596		
Student80	Student42	1	"I took a look at the repo. It looks like a hello world MVC at this point. Did I miss anything? You will probably want a road map in the future, if you want reviewers to help by looking at code. The bitly link took me to a ""try again"" image, and I thought I'd gone to the wrong page, heh. Will the students be accessing the app directly, or will it be managed by a teacher? The interface looks like a login screen, but you might not want students to see each other's logins? More importantly, you might not want them to see each other's scores. It may be that I'm just not understan[lastname]g the hierarchy of the app based on the mockups (ie, maybe that's the instructor screen.) Any progress on the Spanish side? Will you use an m17n library or will you substitute languages based on different arrays or a similar multiplexer? Or will the datasets be separate."	10/28/2015 16:53	808		
Student72	Student19	1	"Sounds like you're at a point where you may need to scale back where you can. No shame in that, for sure. I may have some time to help if I can be helpful in someway. [firstname]1127@live.com"	10/27/2015 17:53	1440		
Student72	Student87	1	"Wow, what an ambitious project. I can tell you are really excited about creating a product that can really help students. I do wonder if you have time to complete it in this term though. You may need to consider splitting it up and trying to get a professor to sponsor you in one of those special project courses. Good luck."	10/27/2015 18:17	848		
Student72	Student11	1	"Good progress, especially getting everything lined up to authenticate with GA. That will be cool. Is the Firebase account for the testing phase or will you be going into production with that? Seems that GA should be hosting it somewhere? Maybe that's the plan. Good luck."	10/27/2015 18:33	700		
Student72	Student94	1	"After rea[lastname]g the others progress reports, I think we missed interrupted what we needed to do. Only one reviewer said anything negative about the length though, so whatever. Oh, BTW, it's me, [firstname]."	10/27/2015 18:45	137		
Student81	Student72	2	what a great idea and useful	10/27/2015 20:05	106		
Student81	Student19	1		10/27/2015 20:07	62		
Student81	Student95	2	this not only has tthe cool factor but is very technology advanced.	10/27/2015 20:08	67		
Student81	Student87	1		10/27/2015 20:09	30		
Student35	Student25	0	"The report is asking us to ""take a look and let me know what you think,"" but there doesn't seem to be a link or reference or diagram in the brief report to look at, unfortunately. If something is missing unexpectedly, it might be a good idea to contact the instructors to ensure that nothing was omitted and what you want the class to view is indeed visible in the peer feedback tool. That said, I look forward to rea[lastname]g further about your project. Best of luck with your project!"	10/27/2015 20:53	625		
Student35	Student28	1	"Hello, Team iReady, The report does a good of summarizing your progress. I especially like the way you have listed the backend REST API in the appendix. It seems that you have put a lot of effort into thinking things through when designing your interface. Regar[lastname]g the feedback you are requesting from class (Section ""Questions/Challenges"" on Page 3), I would recommend a Jython based open source load testing tool called The Grinder. The following is the link the project: http://grinder.sourceforge.net/g3/scripts.html I have seen many large-scale open source projects using it. I also used it for my final project for my CS 6310 class. Please feel free to contact me on Piazza if you have any questions about the tool. Good luck!"	10/27/2015 21:28	547	7	
Student35	Student81	1	"While the paper nicely exhibits the author's passion about this wonderful technology, the report does not seem to adequately show what progress has been made so far in the research (if this report is an actual draft of the final deliverable, perhaps it would've been helpful to include the older/original draft in an Appendix section). As a minor aside, keeping to a single font might improve the readability of the paper. I look forward to rea[lastname]g the final paper. Good luck!"	10/27/2015 21:38	740	7	Thanks
Student35	Student100	1	"The report does a nice job of outlining the progress made and upcoming work. I especially like how you have summarized the division of labor towards the end (in the ""Future Tasks"" section). I also like Section 1, listing details about the ""Environment"" setup. (I wish I had included a similar section in my report!) From rea[lastname]g the report, it is also evident that you two have made good progress so far. Best of luck with the work ahead!"	10/27/2015 21:51	339		
Student5	Student22	2	"I really love your research by conducting curriculums comparing what is working and how adults and younger learners absorb the information. It is definitely good to ask about how to explain concepts because everyone thinks differently. Sometimes cool metaphors likes explaining ""throw catch exceptions"" with throwing catching baseball do not work (just confused me more when I was learning). Anyways, Good overall progress on your task list. Good luck!"	10/27/2015 22:14	661		
Student5	Student48	1	Sounds like you are hitting your goals. I hope your survey can give you more insights in distributed learning. Maybe you will have interesting finds. Can't wait to see you report.	10/27/2015 22:25	123		
Student5	Student44	1	Great! I can't wait to see your report. I think it will be a very interesting research paper. Good job hitting your timeline. Keep up the good work!	10/27/2015 22:27	55		
Student5	Student39	2	I really like your design. I've seen material designs a lot but haven't seen it being used in a web application other than google. You have a very detailed project progress report and seems like you are hitting all your goals. I really like the rest api (also used in my iReady project) as well as all the technical details : ) Keep up the good work!	10/27/2015 22:28	200		
Student47	Student32	1	"Looks like your progress is going well. The screens look great, looks similiar to google drive (not a criticism - familiarity is always a plus!). Keep it up and look forward to seeing what you have in the next progress report/trailer."	10/27/2015 22:34	639		
Student47	Student30	1	"Good choice going with MediaWiki. I would have liked to hear more about your ""Vision for presentation and organization"". I didn't get a sense of whether you were on schedule or not. If you are on schedule, wonderful! If you are off schedule, you mention in your peer review your scope of your project is not fully defined and could [lastname]e, so I would just suggest work at that and make sure you define your scope and stay in scope."	10/27/2015 22:46	407		
Student47	Student54	1	"Great idea! I would have liked to see more information on the architecture of your software. How are you going to be storing the data, what mechanism do you plan on using for detecting plagiarism? Did you develop your own PDF parser or are you using a library? Do you believe you are still on track to complete the project? As you can tell, I'm very interested in your project :P Look forward to seeing your trailer."	10/27/2015 22:53	402		
Student47	Student88	1	"I didn't realize edx was an open platform - cool! It looks like you have made A LOT of progress. To answer your peer review questions: Having an entire course in one image is fine. I actually much prefer it over dropdowns, because you can see the entire picture at once. But there are some [lastname]es I would like to see. I would like to be able to expand/collapse sections (not levels, but specific nodes in the tree). This is just in case some sections are much larger than others. I'd also like to be able to zoom-pan the visualization (assuming the tree is large and wouldn't fit the screen size). And as you already pointed out, some more color! I would like to see video length for videos (as you mentioned), same iconography that is being used on edx, use the Data Analytics API to show the view count for each section. Cant think of anything else, I think you are on the right track!"	10/27/2015 23:00	1336		
Student53	Student78	1	"Hi [firstname], looks like you've made good progress and have what you want to accomplish well sorted out. Here's are a few things: - Maybe you should use a less formal word than affect, something ""mood"", ""how do you feel"", ""what's your reaction"" to make it more casual. - As for other reactions, maybe if the student reacts like ""it is too easy"" about the question, the question is [lastname]ed to a more difficult one? - For reward system, no specific ideas on [lastname]es there. Only the word again, maybe ""achievements"" instead of ""rewards"". - And for the score, have you though about taking time to complete into consideration?"	10/27/2015 21:50	4126		
Student53	Student9	1	"Hi [firstname], I think I got one of your ini[firstname]l assignments, so it is nice to see how it has progressed. Here goes my feedback: Dawn of Flight - The idea of learning how to fly a plane, the physics about that, I like that part. But the whole project, commercialization and so on, not that much under this context (of course this is just a personal opinion). You mention Kerbal Space Program which I didn't know it existed, but after taking a look at it I compare it with your idea and would feel more motivated to try out with space rather than with airplanes, the main reason being is that space is something not yet figured out, and there are companies like SpaceX and Virgin Galactic trying to achieve that, therefor it is more enticing to do a simulation that emulates that. From the airplane part maybe I would just look for a simulator software. The Sea - This one sounds more fun to me, and more complete. I think everything you mention is very applicable still to real life events and very complete sociologically speaking as it will teach commerce, crime, environment. If I had to choose between dawn of flight or the sea I would go for the sea. Hope this helps!"	10/27/2015 22:59	1356		
Student53	Student36	1	"Hi [firstname], I think from the progress report side this looks good, and it seems that you have made good progress accor[lastname]g to your plan, and have been able to work around issues. However I can't provide more feedback since didn't really grasp what the project is about. If you are interested in getting more feedback related to the project feel free to reach out: Student53."	10/27/2015 23:22	1008		
Student53	Student16	1	"Hi [lastname], your project reminds me a bit of what was discussed during this Tuesday Q&A: https://piazza.com/class/idf8nogyzhh6wf?cid=501 you might want to check it out. In regards to the progress report, about the concerns and desires being mutually exclusive, does this mean that the feedback is contradicting? hopefully you can figure out a ba[firstname], if not well then I guess you should go with the most popular opinions. Good luck! in regards to the schedule my suggestion will be to get something out there and then work on polishing that."	10/27/2015 23:39	645	5	
Student18	Student3	1	Hi You have provided a good description of outcome against each week. But I am not sure about your progress as I cannot see any draft of the guide you have completed so far. I believe you are on track as you are closely following your project timeline. Good luck to your project and I look forward to final outcome.	10/28/2015 3:42	1167	4	
Student18	Student51	2	"Hi Team You have made an excellent prototype. Now that I can see it in action I can better understand what your team is trying to create. I have one idea that I think could be useful. Not everyone is good with camera and creativity. Also teachers and parents would love to share their work with others when they find their videos are helping their children. You can tap on this and let users of your app to get connected and share their work. May be you can create an online library and allow users to share their videos, search and use others ideas."	10/28/2015 15:51	93		
Student18	Student75	1	Hi [firstname] You have provided very well detailed UML diagrams. But I don�t have any reference to your project idea or proposal so I cannot correlate all your work. But I do believe that you have made a good progress over the past weeks and are on track as you are closely following the milestones. Good luck to your project and I look forward to the final outcome.	10/28/2015 16:06	874		
Student18	Student17	1	"Hi Aperta Team It is really good to know that you are working on a communication tool specifically for OMSCS students. However, I do feel that your team is a little behind the schedule considering the scope of your project. I might be wrong in this as I don�t know about your timeline but I suppose your project should have passed the design phase and entered the prototype/co[lastname]g phase. As for the feedback on design, I like piazza look where all post titles are displayed in a pane on the left-side of the same page. Displaying them on a separate page will increase the number of clicks for same action and might lead to less user friendly approach. Other feature you could introduce can be up-voting/down-voting for individual posts. In this way students could vote the posts that they find helpful and want others to read them too. A nice and helpful way for students to highlight important posts."	10/28/2015 16:21	4965		
Student16	Student59	2	"Hi [firstname], Love that you have explicit questions for the reviewers. Unfortunately I have little experience with NLP. For training purposes, is there any chance you can write to a K-12 textbook publisher, maybe get desk copies assigned online? Though it's a very narrow set of topics, I have to think the materials are explicitly geared towards an age group and would make up a large amount of material. Sounds like you're making great progress on your app!"	10/28/2015 7:59	184		
Student16	Student49	2	Sounds like you're made some great steps in a very structured app!	10/28/2015 8:03	61		
Student16	Student36	1	"Hi [firstname], I'm not sure what your goals are, might want to put a brief intro paragraph in that helps set the topic."	10/28/2015 8:04	78		
Student16	Student78	0	"A very interesting topic, however this is a progress reporting showing what's been done in the last few weeks. I don't see any indication of work that has been completed or not completed."	10/28/2015 8:05	103		
